village,vlcode,block,district,shoreline_distance_km,shoreline_proximity_score,erosion_baseline_score,coastal_hazard_score,coastal_hazard_category,hazard_model,hazard_data_quality
Bedhuakolha,395851,Rajnagar,Kendrapara,2.387472489830331,0.699315448071972,0.2938079811515241,0.5371124613037929,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bansaria,395718,Rajkanika,Kendrapara,2.3903882407920327,0.6989431726790853,0.2938079811515241,0.5368890960680608,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balisuan,396947,Mahakalapada,Kendrapara,2.395621396928061,0.6982750171053871,0.2938079811515241,0.5364882027238419,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badagara,395665,Rajkanika,Kendrapara,2.4155206040835404,0.6957343388172746,0.2938079811515241,0.5349637957509744,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gobardhanpur,396025,Rajnagar,Kendrapara,2.436104214081423,0.6931062777792651,0.2938079811515241,0.5333869591281688,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hariabanka,397129,Mahakalapada,Kendrapara,2.449546049588172,0.691390059672808,0.2938079811515241,0.5323572282642944,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Akarapara,396045,Rajnagar,Kendrapara,2.4548437050466307,0.6907136689957301,0.2938079811515241,0.5319513938580477,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Makundapur,395662,Rajkanika,Kendrapara,2.457477760699655,0.6903773597169216,0.2938079811515241,0.5317496082907627,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Junapangara,395970,Rajnagar,Kendrapara,2.469375169468598,0.6888583299431285,0.2938079811515241,0.5308381904264867,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kalisipada,395674,Rajkanika,Kendrapara,2.472378460167591,0.6884748777074589,0.2938079811515241,0.530608119085085,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Suniti Bena Kandha,397017,Mahakalapada,Kendrapara,2.4797149095903195,0.6875381791940696,0.2938079811515241,0.5300460999770513,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Duttapur,396041,Rajnagar,Kendrapara,2.4817440714023253,0.6872791011655558,0.2938079811515241,0.5298906531599431,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Paripangara,395963,Rajnagar,Kendrapara,2.482146930229874,0.6872276652129407,0.2938079811515241,0.529859791588374,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mangarajpur,396007,Rajnagar,Kendrapara,2.4833767927515105,0.6870706396097761,0.2938079811515241,0.5297655762264752,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kholanai,397025,Mahakalapada,Kendrapara,2.500776744152573,0.6848490597049347,0.2938079811515241,0.5284326282835705,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tentulikoli,395726,Rajkanika,Kendrapara,2.502539771749398,0.6846239609911218,0.2938079811515241,0.5282975690552827,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kantapada,395664,Rajkanika,Kendrapara,2.509345466721284,0.6837550278062221,0.2938079811515241,0.527776209144343,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Koranda,395721,Rajkanika,Kendrapara,2.513476827942805,0.6832275465013713,0.2938079811515241,0.5274597203614324,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hatina,395988,Rajnagar,Kendrapara,2.5218556583785507,0.6821577595293806,0.2938079811515241,0.526817848178238,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Baikuntha Pur,396721,Marsaghai,Kendrapara,2.5272138884101154,0.681473634850566,0.2938079811515241,0.5264073733709492,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Biswanathpur,395742,Rajkanika,Kendrapara,2.530112128432086,0.6811035952082815,0.2938079811515241,0.5261853495855785,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Anko,396785,Marsaghai,Kendrapara,2.5393210422359624,0.6799278253810819,0.2938079811515241,0.5254798876892588,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sankhapada,397038,Mahakalapada,Kendrapara,2.548174593222376,0.6787974273411939,0.2938079811515241,0.524801648865326,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jhadamala,395755,Rajkanika,Kendrapara,2.553273362906838,0.6781464298752053,0.2938079811515241,0.5244110503857329,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kusailo,395941,Rajnagar,Kendrapara,2.5580625158303643,0.6775349634606802,0.2938079811515241,0.5240441705370178,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madhuraganda Khamar,396953,Mahakalapada,Kendrapara,2.5649511833149066,0.6766554365641937,0.2938079811515241,0.5235164543991259,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nuagan,395608,Rajkanika,Kendrapara,2.566727537412287,0.6764286363579366,0.2938079811515241,0.5233803742753715,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Maneidiha,395702,Rajkanika,Kendrapara,2.5864823362079115,0.6739063957483526,0.2938079811515241,0.5218670299096213,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kurutunga,396539,Marsaghai,Kendrapara,2.61621731285982,0.6701099123514636,0.2938079811515241,0.5195891398714878,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jayanagar,395691,Rajkanika,Kendrapara,2.616949147690341,0.6700164736104192,0.2938079811515241,0.5195330766268611,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dia Rajagarh,397056,Mahakalapada,Kendrapara,2.6177827152171904,0.669910045907014,0.2938079811515241,0.5194692200048181,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sila Pokhari,395818,Rajnagar,Kendrapara,2.6204637497149146,0.6695677384932146,0.2938079811515241,0.5192638355565384,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bindhanaukana,396044,Rajnagar,Kendrapara,2.6208940849120204,0.6695127944301997,0.2938079811515241,0.5192308691187295,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Deula Pada,397058,Mahakalapada,Kendrapara,2.644254210558357,0.6665302351968846,0.2938079811515241,0.5174413335787404,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bara Tunga,396719,Marsaghai,Kendrapara,2.6470109199951724,0.6661782658064447,0.2938079811515241,0.5172301519444764,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badapal,395869,Rajnagar,Kendrapara,2.674708306260015,0.6626419365763039,0.2938079811515241,0.5151083544063919,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sanolara,395921,Rajnagar,Kendrapara,2.692000751794516,0.6604340827369726,0.2938079811515241,0.5137836421027933,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Trailokyapur,395729,Rajkanika,Kendrapara,2.71994732856532,0.6568659375202373,0.2938079811515241,0.511642754972752,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kujipur,395730,Rajkanika,Kendrapara,2.725396640900277,0.6561701836931428,0.2938079811515241,0.5112253026764954,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chandibaunsamula,395900,Rajnagar,Kendrapara,2.73276062690566,0.6552299693815042,0.2938079811515241,0.5106611740895122,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kendukolha,395888,Rajnagar,Kendrapara,2.7366684055978343,0.6547310345043315,0.2938079811515241,0.5103618131632085,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Benudharpur,395951,Rajnagar,Kendrapara,2.7392750307544995,0.6543982274789539,0.2938079811515241,0.5101621289479821,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sendhakani,395968,Rajnagar,Kendrapara,2.792959880602949,0.6475438874369198,0.2938079811515241,0.5060495249227616,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bandhamala,395751,Rajkanika,Kendrapara,2.7939329787708758,0.6474196448292553,0.2938079811515241,0.5059749793581628,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badaraja,395722,Rajkanika,Kendrapara,2.831787311017947,0.6425865035236908,0.2938079811515241,0.5030750945748241,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Silapokhari,395892,Rajnagar,Kendrapara,2.844990697108032,0.6409007300098749,0.2938079811515241,0.5020636304665346,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sisua,395695,Rajkanika,Kendrapara,2.857533823374187,0.6392992567290312,0.2938079811515241,0.5011027464980284,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sathiabati,397103,Mahakalapada,Kendrapara,2.865317765184908,0.6383054235677446,0.2938079811515241,0.5005064466012563,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Khamarsahi,395955,Rajnagar,Kendrapara,2.8683201107293725,0.6379220920069124,0.2938079811515241,0.5002764476647571,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hatasahi,395642,Rajkanika,Kendrapara,2.8720157478005133,0.6374502428124179,0.2938079811515241,0.4999933381480604,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Rajendra Nagar,397117,Mahakalapada,Kendrapara,2.873500945743529,0.6372606166560647,0.2938079811515241,0.49987956245424847,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Singar Pur,397006,Mahakalapada,Kendrapara,2.8857048843360062,0.6357024499628341,0.2938079811515241,0.4989446624383101,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Charipokharia,395739,Rajkanika,Kendrapara,2.892212746630126,0.6348715432687378,0.2938079811515241,0.4984461184218524,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sanataila,395632,Rajkanika,Kendrapara,2.898301135906879,0.634094193783195,0.2938079811515241,0.49797970873052666,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Pimpudi,395670,Rajkanika,Kendrapara,2.899699292929822,0.6339156807819578,0.2938079811515241,0.49787260092978436,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bandha Kata,396720,Marsaghai,Kendrapara,2.9017859716072514,0.6336492591517597,0.2938079811515241,0.4977127479516655,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sihopada,395641,Rajkanika,Kendrapara,2.9245120598162004,0.6307476521462613,0.2938079811515241,0.4959717837483664,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhopal,397005,Mahakalapada,Kendrapara,2.9289949544243967,0.6301752879857221,0.2938079811515241,0.4956283652520429,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhatasahi,395967,Rajnagar,Kendrapara,2.9314693503194564,0.6298593636437293,0.2938079811515241,0.49543881064684725,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Badanaukana,396023,Rajnagar,Kendrapara,2.932094171502091,0.6297795881230128,0.2938079811515241,0.49539094533441735,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Madhupur,395815,Rajnagar,Kendrapara,2.935150077620937,0.6293894180893026,0.2938079811515241,0.4951568433141912,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Balibhanda,395654,Rajkanika,Kendrapara,2.942350490573421,0.6284700883536561,0.2938079811515241,0.4946052454728033,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gangadharpur,395666,Rajkanika,Kendrapara,2.9475965762122955,0.6278002819751344,0.2938079811515241,0.4942033616456903,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Khulari,395741,Rajkanika,Kendrapara,2.9626342856824834,0.6258803068899296,0.2938079811515241,0.4930513765945674,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kalagarh,396959,Mahakalapada,Kendrapara,2.987111431258652,0.6227551294979642,0.2938079811515241,0.49117627015938814,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Meghapur,395725,Rajkanika,Kendrapara,2.98754155126001,0.6227002129105748,0.2938079811515241,0.4911433202069545,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sereinpur,396951,Mahakalapada,Kendrapara,3.00428992907371,0.6205618242029295,0.2938079811515241,0.48986028698236733,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ambaora,395891,Rajnagar,Kendrapara,3.0054547685042534,0.6204131005765461,0.2938079811515241,0.4897710528065373,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dholamara,395852,Rajnagar,Kendrapara,3.0150654239710604,0.6191860374333633,0.2938079811515241,0.4890348149206276,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Guludia,397022,Mahakalapada,Kendrapara,3.0290788652474085,0.6173968382097775,0.2938079811515241,0.48796129538647615,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nandanpur,396980,Mahakalapada,Kendrapara,3.033367312197893,0.6168493006133453,0.2938079811515241,0.48763277282861683,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Narayanpur,396968,Mahakalapada,Kendrapara,3.034188036831043,0.6167445126567362,0.2938079811515241,0.4875699000546514,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kharinasi,396059,Mahakalapada,Kendrapara,3.037517977854869,0.6163193545690886,0.2938079811515241,0.48731480520206283,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tarapada,395997,Rajnagar,Kendrapara,3.0463090000333173,0.6151969400424901,0.2938079811515241,0.48664135648610374,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gokha Khati,397104,Mahakalapada,Kendrapara,3.0669911346204284,0.6125562996447735,0.2938079811515241,0.4850569722474738,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tantiapal,396055,Mahakalapada,Kendrapara,3.079957725754594,0.6109007594864142,0.2938079811515241,0.48406364815245817,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Tentuli Kandha,397118,Mahakalapada,Kendrapara,3.089353077586728,0.609701185743472,0.2938079811515241,0.48334390390669285,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gothakolha,395849,Rajnagar,Kendrapara,3.090763946401013,0.609521049734242,0.2938079811515241,0.48323582230115486,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Khunta,395732,Rajkanika,Kendrapara,3.0966058449488094,0.6087751715348859,0.2938079811515241,0.4827882953815412,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gobindapur,395633,Rajkanika,Kendrapara,3.1173850050130425,0.606122143180142,0.2938079811515241,0.48119647836869484,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Loknathprasad,395850,Rajnagar,Kendrapara,3.117643885818936,0.6060890899616092,0.2938079811515241,0.48117664643757513,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Babakar Pur,397055,Mahakalapada,Kendrapara,3.1187579558463243,0.6059468484387229,0.2938079811515241,0.4810913015238434,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gobindpur,395658,Rajkanika,Kendrapara,3.1365309134001595,0.6036776440920493,0.2938079811515241,0.47972977891583923,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Manapara,395956,Rajnagar,Kendrapara,3.138705298881759,0.6034000242884097,0.2938079811515241,0.47956320703365546,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gopalapur,396948,Mahakalapada,Kendrapara,3.156772867160801,0.601093204821338,0.2938079811515241,0.47817911535341245,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chakamanpur,395841,Rajnagar,Kendrapara,3.1905773914612743,0.5967771323135681,0.2938079811515241,0.4755894718487505,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ranki,397032,Mahakalapada,Kendrapara,3.1989549116915392,0.5957075126251578,0.2938079811515241,0.4749477000357043,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Guhalkani,395959,Rajnagar,Kendrapara,3.206410923582536,0.5947555486911501,0.2938079811515241,0.4743765216752997,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Satagharia,395659,Rajkanika,Kendrapara,3.2166986902997867,0.5934420337693012,0.2938079811515241,0.4735884127221903,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Pandiapali,395675,Rajkanika,Kendrapara,3.217339243974481,0.5933602495654908,0.2938079811515241,0.4735393421999041,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Barakoli Khala,397137,Mahakalapada,Kendrapara,3.219879057928776,0.5930359728182264,0.2938079811515241,0.47334477615154547,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Olaver,395656,Rajkanika,Kendrapara,3.2600374517483592,0.5879086550077381,0.2938079811515241,0.4702683854652525,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sukdevpur,396008,Rajnagar,Kendrapara,3.269387944676942,0.5867148087312919,0.2938079811515241,0.4695520776993848,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Agapada,395640,Rajkanika,Kendrapara,3.283340221162105,0.5849334188669308,0.2938079811515241,0.46848324378076817,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ramakani,397060,Mahakalapada,Kendrapara,3.292288120890564,0.5837909746284906,0.2938079811515241,0.467797777237704,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Giria,395700,Rajkanika,Kendrapara,3.30127242497116,0.5826438823783813,0.2938079811515241,0.46710952188763843,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhateni,397075,Mahakalapada,Kendrapara,3.307063815909187,0.5819044528574335,0.2938079811515241,0.4666658641750698,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bada Baincha,397024,Mahakalapada,Kendrapara,3.31206000235986,0.5812665529481855,0.2938079811515241,0.46628312422952095,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Naladiasasan,396967,Mahakalapada,Kendrapara,3.3124177964993184,0.5812208707360937,0.2938079811515241,0.4662557149022659,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Narayanpur,396786,Marsaghai,Kendrapara,3.3185728116245783,0.5804350146379302,0.2938079811515241,0.4657842012433678,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhagabanpur,396949,Marsaghai,Kendrapara,3.3227008550785917,0.5799079569368848,0.2938079811515241,0.46546796662274054,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Praharajpur,396043,Rajnagar,Kendrapara,3.3292786477961047,0.5790681217107617,0.2938079811515241,0.4649640654870667,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Arada,397033,Mahakalapada,Kendrapara,3.353551417433379,0.5759690384996602,0.2938079811515241,0.4631046155604058,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bhuinpada,397002,Mahakalapada,Kendrapara,3.36815189998177,0.5741048873947028,0.2938079811515241,0.4619861248974313,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mugakani,395989,Rajnagar,Kendrapara,3.3686039331218254,0.5740471729955576,0.2938079811515241,0.46195149625794424,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Mahinsasur,395995,Rajnagar,Kendrapara,3.3701418184280985,0.5738508198556196,0.2938079811515241,0.4618336843739814,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chandrasekhar,395964,Rajnagar,Kendrapara,3.381918071190089,0.5723472589612613,0.2938079811515241,0.4609315478373664,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Bahargarh,395898,Rajnagar,Kendrapara,3.389174895347729,0.5714207267917175,0.2938079811515241,0.4603756285356402,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Dibakarpur,395842,Rajnagar,Kendrapara,3.396023124981981,0.5705463628933065,0.2938079811515241,0.4598510101965936,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Subala,396928,Mahakalapada,Kendrapara,3.398196208853284,0.5702689092758368,0.2938079811515241,0.45968453802611176,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Hansina Dia,395848,Rajnagar,Kendrapara,3.3993993198491257,0.5701152992369323,0.2938079811515241,0.45959237200276903,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Garajanga Palli,396784,Marsaghai,Kendrapara,3.4020794826686656,0.5697731031167046,0.2938079811515241,0.4593870543306324,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Ganja,395660,Rajkanika,Kendrapara,3.4108586434220145,0.5686522030255801,0.2938079811515241,0.45871451427595766,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Porala,395669,Rajkanika,Kendrapara,3.4424601562235413,0.5646174052158472,0.2938079811515241,0.456293635590118,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nodhabasanta,395962,Rajnagar,Kendrapara,3.447163025096448,0.5640169553213427,0.2938079811515241,0.45593336565341525,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kalikapur,395668,Rajkanika,Kendrapara,3.482521051864694,0.5595025357156426,0.2938079811515241,0.4532247138899952,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Puruso Tamapur,396899,Marsaghai,Kendrapara,3.4885761197991423,0.5587294406112047,0.2938079811515241,0.45276085682733247,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chalunia,395697,Rajkanika,Kendrapara,3.4973710306178054,0.5576065295932795,0.2938079811515241,0.4520871102165773,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kusunpur,395853,Rajnagar,Kendrapara,3.5149361238751804,0.5553638648117636,0.2938079811515241,0.4507415113476678,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Chakradharpur,396010,Rajnagar,Kendrapara,3.5170109644302485,0.555098954641807,0.2938079811515241,0.45058256524569384,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Gokarneswar,395663,Rajkanika,Kendrapara,3.525918667443122,0.5539616426139995,0.2938079811515241,0.44990017802900933,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Joral,395696,Rajkanika,Kendrapara,3.546889403205393,0.5512841543793854,0.2938079811515241,0.44829368508824086,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Silipur,396900,Marsaghai,Kendrapara,3.5555817948674973,0.550174332736989,0.2938079811515241,0.44762779210280307,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Sankachit,397003,Mahakalapada,Kendrapara,3.55595635536087,0.5501265098410484,0.2938079811515241,0.4475990983652387,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Jalakana,397089,Mahakalapada,Kendrapara,3.5601056927254486,0.5495967333896618,0.2938079811515241,0.4472812324944067,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Rajagada,397054,Mahakalapada,Kendrapara,3.584418701711368,0.5464925125246511,0.2938079811515241,0.44541869997540035,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Garajanga,396939,Marsaghai,Kendrapara,3.5845649213453417,0.5464738435874201,0.2938079811515241,0.4454074986130617,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Kantipokhari,395727,Rajkanika,Kendrapara,3.59540631894213,0.5450896425349991,0.2938079811515241,0.4445769779816091,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
Nunimatia Kandha,397105,Mahakalapada,Kendrapara,3.595994626451306,0.54501452898381,0.2938079811515241,0.44453190985089563,MODERATE,0.40*NCCR_erosion_baseline + 0.60*shoreline_proximity,MODELLED_PROXY
